DAY_WITHIN_SEASON,GAME_DATE,GAME_ID,T1_IS_HOME,T1_L,T1_L_cum,T1_PLUS_MINUS,T1_PTS,T1_TEAM_ID,T1_TEAM_NAME,T1_W,T1_W_cum,T2_IS_HOME,T2_L,T2_L_cum,T2_PLUS_MINUS,T2_PTS,T2_TEAM_ID,T2_TEAM_NAME,T2_W,T2_W_cum
45,2016-12-09,21600341,False,0,1.0,3,102,1610612745,Houston Rockets,1,0.0,True,1,0.0,-3,99,1610612760,Oklahoma City Thunder,0,1.0
45,2016-12-09,21600342,True,1,0.0,-27,90,1610612750,Minnesota Timberwolves,0,0.0,False,0,0.0,27,117,1610612765,Detroit Pistons,1,0.0
45,2016-12-09,21600343,True,0,1.0,8,111,1610612742,Dallas Mavericks,1,0.0,False,1,0.0,-8,103,1610612754,Indiana Pacers,0,1.0
45,2016-12-09,21600344,True,1,0.0,-4,115,1610612747,Los Angeles Lakers,0,1.0,False,0,1.0,4,119,1610612756,Phoenix Suns,1,0.0
45,2016-12-09,21600345,False,0,0.0,3,103,1610612752,New York Knicks,1,1.0,True,1,1.0,-3,100,1610612758,Sacramento Kings,0,0.0
46,2016-12-10,21600346,False,1,0.0,-5,105,1610612749,Milwaukee Bucks,0,0.0,True,0,0.0,5,110,1610612764,Washington Wizards,1,0.0
46,2016-12-10,21600347,False,0,0.0,8,121,1610612743,Denver Nuggets,1,0.0,True,1,0.0,-8,113,1610612753,Orlando Magic,0,0.0
46,2016-12-10,21600348,True,0,1.0,7,118,1610612754,Indiana Pacers,1,0.0,False,1,0.0,-7,111,1610612757,Portland Trail Blazers,0,1.0
46,2016-12-10,21600349,True,0,0.0,11,116,1610612739,Cleveland Cavaliers,1,1.0,False,1,1.0,-11,105,1610612766,Charlotte Hornets,0,0.0
46,2016-12-10,21600350,True,0,0.0,5,105,1610612741,Chicago Bulls,1,1.0,False,1,1.0,-5,100,1610612748,Miami Heat,0,0.0
46,2016-12-10,21600351,False,1,0.0,-21,89,1610612744,Golden State Warriors,0,0.0,True,0,0.0,21,110,1610612763,Memphis Grizzlies,1,0.0
46,2016-12-10,21600352,False,1,2.0,-22,87,1610612742,Dallas Mavericks,0,0.0,True,0,0.0,22,109,1610612745,Houston Rockets,1,2.0
46,2016-12-10,21600353,False,1,0.0,-29,101,1610612751,Brooklyn Nets,0,0.0,True,0,0.0,29,130,1610612759,San Antonio Spurs,1,0.0
46,2016-12-10,21600354,False,1,0.0,-20,84,1610612758,Sacramento Kings,0,0.0,True,0,0.0,20,104,1610612762,Utah Jazz,1,0.0
46,2016-12-10,21600355,False,1,1.0,-28,105,1610612740,New Orleans Pelicans,0,0.0,True,0,0.0,28,133,1610612746,LA Clippers,1,1.0
47,2016-12-11,21600356,False,0,0.0,18,97,1610612755,Philadelphia 76ers,1,0.0,True,1,0.0,-18,79,1610612765,Detroit Pistons,0,0.0
47,2016-12-11,21600357,False,1,0.0,-3,96,1610612738,Boston Celtics,0,0.0,True,0,0.0,3,99,1610612760,Oklahoma City Thunder,1,0.0
47,2016-12-11,21600358,False,0,0.0,8,116,1610612744,Golden State Warriors,1,1.0,True,1,1.0,-8,108,1610612750,Minnesota Timberwolves,0,0.0
47,2016-12-11,21600359,False,0,1.0,1,120,1610612740,New Orleans Pelicans,1,0.0,True,1,0.0,-1,119,1610612756,Phoenix Suns,0,1.0
47,2016-12-11,21600360,True,1,0.0,-6,112,1610612747,Los Angeles Lakers,0,0.0,False,0,0.0,6,118,1610612752,New York Knicks,1,0.0
48,2016-12-12,21600361,True,0,1.0,16,110,1610612754,Indiana Pacers,1,0.0,False,1,0.0,-16,94,1610612766,Charlotte Hornets,0,1.0
48,2016-12-12,21600362,False,1,1.0,-22,100,1610612749,Milwaukee Bucks,0,0.0,True,0,0.0,22,122,1610612761,Toronto Raptors,1,1.0
48,2016-12-12,21600363,True,0,0.0,11,112,1610612748,Miami Heat,1,1.0,False,1,1.0,-11,101,1610612764,Washington Wizards,0,0.0
48,2016-12-12,21600364,True,0,0.0,4,122,1610612745,Houston Rockets,1,0.0,False,1,0.0,-4,118,1610612751,Brooklyn Nets,0,0.0
48,2016-12-12,21600365,True,0,0.0,20,112,1610612742,Dallas Mavericks,1,0.0,False,1,0.0,-20,92,1610612743,Denver Nuggets,0,0.0
48,2016-12-12,21600366,True,0,0.0,1,121,1610612746,LA Clippers,1,2.0,False,1,2.0,-1,120,1610612757,Portland Trail Blazers,0,0.0
48,2016-12-12,21600367,False,1,0.0,-24,92,1610612747,Los Angeles Lakers,0,1.0,True,0,1.0,24,116,1610612758,Sacramento Kings,1,0.0
49,2016-12-13,21600368,True,0,0.0,17,103,1610612739,Cleveland Cavaliers,1,0.0,False,1,0.0,-17,86,1610612763,Memphis Grizzlies,0,0.0
49,2016-12-13,21600369,True,1,0.0,-11,120,1610612737,Atlanta Hawks,0,0.0,False,0,0.0,11,131,1610612753,Orlando Magic,1,0.0
49,2016-12-13,21600370,True,1,0.0,-5,94,1610612741,Chicago Bulls,0,0.0,False,0,0.0,5,99,1610612750,Minnesota Timberwolves,1,0.0
49,2016-12-13,21600371,True,1,2.0,-4,109,1610612740,New Orleans Pelicans,0,0.0,False,0,0.0,4,113,1610612744,Golden State Warriors,1,2.0
49,2016-12-13,21600372,False,1,0.0,-2,111,1610612752,New York Knicks,0,0.0,True,0,0.0,2,113,1610612756,Phoenix Suns,1,0.0
49,2016-12-13,21600373,True,0,0.0,19,114,1610612757,Portland Trail Blazers,1,0.0,False,1,0.0,-19,95,1610612760,Oklahoma City Thunder,0,0.0
50,2016-12-14,21600374,True,1,1.0,-9,114,1610612755,Philadelphia 76ers,0,0.0,False,0,0.0,9,123,1610612761,Toronto Raptors,1,1.0
50,2016-12-14,21600375,True,0,0.0,3,109,1610612764,Washington Wizards,1,0.0,False,1,0.0,-3,106,1610612766,Charlotte Hornets,0,0.0
50,2016-12-14,21600376,False,0,0.0,5,113,1610612746,LA Clippers,1,0.0,True,1,0.0,-5,108,1610612753,Orlando Magic,0,0.0
50,2016-12-14,21600377,True,0,0.0,6,95,1610612748,Miami Heat,1,0.0,False,1,0.0,-6,89,1610612754,Indiana Pacers,0,0.0
50,2016-12-14,21600378,False,1,0.0,-10,97,1610612747,Los Angeles Lakers,0,1.0,True,0,1.0,10,107,1610612751,Brooklyn Nets,1,0.0
50,2016-12-14,21600379,False,1,0.0,-8,85,1610612739,Cleveland Cavaliers,0,1.0,True,0,1.0,8,93,1610612763,Memphis Grizzlies,1,0.0
50,2016-12-14,21600380,True,0,0.0,34,132,1610612745,Houston Rockets,1,1.0,False,1,1.0,-34,98,1610612758,Sacramento Kings,0,0.0
50,2016-12-14,21600381,True,1,0.0,-10,85,1610612742,Dallas Mavericks,0,0.0,False,0,0.0,10,95,1610612765,Detroit Pistons,1,0.0
50,2016-12-14,21600382,False,1,0.0,-20,89,1610612760,Oklahoma City Thunder,0,0.0,True,0,0.0,20,109,1610612762,Utah Jazz,1,0.0
50,2016-12-14,21600383,False,1,1.0,-7,101,1610612738,Boston Celtics,0,0.0,True,0,0.0,7,108,1610612759,San Antonio Spurs,1,1.0
51,2016-12-15,21600384,False,1,0.0,-11,97,1610612741,Chicago Bulls,0,0.0,True,0,0.0,11,108,1610612749,Milwaukee Bucks,1,0.0
51,2016-12-15,21600385,True,0,0.0,7,102,1610612740,New Orleans Pelicans,1,0.0,False,1,0.0,-7,95,1610612754,Indiana Pacers,0,0.0
51,2016-12-15,21600386,True,0,2.0,12,132,1610612743,Denver Nuggets,1,0.0,False,1,0.0,-12,120,1610612757,Portland Trail Blazers,0,2.0
51,2016-12-15,21600387,True,1,0.0,-15,92,1610612756,Phoenix Suns,0,0.0,False,0,0.0,15,107,1610612759,San Antonio Spurs,1,0.0
51,2016-12-15,21600388,True,0,0.0,13,103,1610612744,Golden State Warriors,1,0.0,False,1,0.0,-13,90,1610612752,New York Knicks,0,0.0
52,2016-12-16,21600389,True,0,0.0,14,122,1610612764,Washington Wizards,1,0.0,False,1,0.0,-14,108,1610612765,Detroit Pistons,0,0.0
52,2016-12-16,21600390,False,1,0.0,-7,111,1610612751,Brooklyn Nets,0,0.0,True,0,0.0,7,118,1610612753,Orlando Magic,1,0.0
52,2016-12-16,21600391,True,0,0.0,8,96,1610612738,Boston Celtics,1,1.0,False,1,1.0,-8,88,1610612766,Charlotte Hornets,0,0.0
52,2016-12-16,21600392,False,0,1.0,4,125,1610612737,Atlanta Hawks,1,0.0,True,1,0.0,-4,121,1610612761,Toronto Raptors,0,1.0
52,2016-12-16,21600393,True,1,1.0,-26,69,1610612741,Chicago Bulls,0,0.0,False,0,0.0,26,95,1610612749,Milwaukee Bucks,1,1.0
52,2016-12-16,21600394,False,0,0.0,4,96,1610612758,Sacramento Kings,1,0.0,True,1,0.0,-4,92,1610612763,Memphis Grizzlies,0,0.0
52,2016-12-16,21600395,False,1,0.0,-22,100,1610612740,New Orleans Pelicans,0,0.0,True,0,0.0,22,122,1610612745,Houston Rockets,1,0.0
52,2016-12-16,21600396,False,0,0.0,11,100,1610612747,Los Angeles Lakers,1,0.0,True,1,0.0,-11,89,1610612755,Philadelphia 76ers,0,0.0
52,2016-12-16,21600397,False,0,0.0,4,102,1610612746,LA Clippers,1,0.0,True,1,0.0,-4,98,1610612748,Miami Heat,0,0.0
52,2016-12-16,21600398,False,1,1.0,-3,100,1610612742,Dallas Mavericks,0,0.0,True,0,0.0,3,103,1610612762,Utah Jazz,1,1.0
53,2016-12-17,21600399,False,1,1.0,-13,101,1610612756,Phoenix Suns,0,0.0,True,0,0.0,13,114,1610612760,Oklahoma City Thunder,1,1.0
53,2016-12-17,21600400,False,0,0.0,15,105,1610612754,Indiana Pacers,1,0.0,True,1,0.0,-15,90,1610612765,Detroit Pistons,0,0.0
53,2016-12-17,21600401,True,1,1.0,-8,99,1610612737,Atlanta Hawks,0,0.0,False,0,0.0,8,107,1610612766,Charlotte Hornets,1,1.0
53,2016-12-17,21600402,True,0,0.0,11,119,1610612739,Cleveland Cavaliers,1,0.0,False,1,0.0,-11,108,1610612747,Los Angeles Lakers,0,0.0
53,2016-12-17,21600403,False,0,0.0,2,111,1610612745,Houston Rockets,1,0.0,True,1,0.0,-2,109,1610612750,Minnesota Timberwolves,0,0.0
53,2016-12-17,21600404,True,0,0.0,13,127,1610612743,Denver Nuggets,1,0.0,False,1,0.0,-13,114,1610612752,New York Knicks,0,0.0
53,2016-12-17,21600405,True,0,0.0,45,135,1610612744,Golden State Warriors,1,1.0,False,1,1.0,-45,90,1610612757,Portland Trail Blazers,0,0.0
54,2016-12-18,21600406,False,1,0.0,-7,110,1610612746,LA Clippers,0,0.0,True,0,0.0,7,117,1610612764,Washington Wizards,1,0.0
54,2016-12-18,21600407,False,0,1.0,9,82,1610612762,Utah Jazz,1,0.0,True,1,0.0,-9,73,1610612763,Memphis Grizzlies,0,1.0
54,2016-12-18,21600408,False,1,0.0,-1,107,1610612751,Brooklyn Nets,0,0.0,True,0,0.0,1,108,1610612755,Philadelphia 76ers,1,0.0
54,2016-12-18,21600409,True,1,0.0,-30,79,1610612753,Orlando Magic,0,0.0,False,0,0.0,30,109,1610612761,Toronto Raptors,1,0.0
54,2016-12-18,21600410,False,0,0.0,10,105,1610612738,Boston Celtics,1,1.0,True,1,1.0,-10,95,1610612748,Miami Heat,0,0.0
54,2016-12-18,21600411,True,0,1.0,20,99,1610612742,Dallas Mavericks,1,0.0,False,1,0.0,-20,79,1610612758,Sacramento Kings,0,1.0
54,2016-12-18,21600412,False,1,1.0,-13,100,1610612740,New Orleans Pelicans,0,0.0,True,0,0.0,13,113,1610612759,San Antonio Spurs,1,1.0
55,2016-12-19,21600413,True,0,0.0,2,107,1610612754,Indiana Pacers,1,0.0,False,1,0.0,-2,105,1610612764,Washington Wizards,0,0.0
55,2016-12-19,21600414,True,0,1.0,31,113,1610612741,Chicago Bulls,1,0.0,False,1,0.0,-31,82,1610612765,Detroit Pistons,0,1.0
55,2016-12-19,21600415,False,0,1.0,2,110,1610612737,Atlanta Hawks,1,0.0,True,1,0.0,-2,108,1610612760,Oklahoma City Thunder,0,1.0
55,2016-12-19,21600416,True,0,0.0,7,115,1610612750,Minnesota Timberwolves,1,1.0,False,1,1.0,-7,108,1610612756,Phoenix Suns,0,0.0
55,2016-12-19,21600417,False,1,0.0,-10,107,1610612742,Dallas Mavericks,0,1.0,True,0,1.0,10,117,1610612743,Denver Nuggets,1,0.0
56,2016-12-20,21600418,False,0,1.0,15,108,1610612740,New Orleans Pelicans,1,0.0,True,1,0.0,-15,93,1610612755,Philadelphia 76ers,0,1.0
56,2016-12-20,21600419,False,1,0.0,-4,113,1610612747,Los Angeles Lakers,0,0.0,True,0,0.0,4,117,1610612766,Charlotte Hornets,1,0.0
56,2016-12-20,21600420,False,1,0.0,-12,104,1610612751,Brooklyn Nets,0,0.0,True,0,0.0,12,116,1610612761,Toronto Raptors,1,0.0
56,2016-12-20,21600421,True,0,0.0,7,118,1610612752,New York Knicks,1,0.0,False,1,0.0,-7,111,1610612754,Indiana Pacers,0,0.0
56,2016-12-20,21600422,True,1,0.0,-6,130,1610612748,Miami Heat,0,1.0,False,0,1.0,6,136,1610612753,Orlando Magic,1,0.0
56,2016-12-20,21600423,False,0,1.0,6,114,1610612739,Cleveland Cavaliers,1,0.0,True,1,0.0,-6,108,1610612749,Milwaukee Bucks,0,1.0
56,2016-12-20,21600424,False,0,0.0,3,112,1610612738,Boston Celtics,1,0.0,True,1,0.0,-3,109,1610612763,Memphis Grizzlies,0,0.0
56,2016-12-20,21600425,True,1,1.0,-2,100,1610612745,Houston Rockets,0,1.0,False,0,1.0,2,102,1610612759,San Antonio Spurs,1,1.0
56,2016-12-20,21600426,False,1,0.0,-17,102,1610612743,Denver Nuggets,0,0.0,True,0,0.0,17,119,1610612746,LA Clippers,1,0.0
56,2016-12-20,21600427,True,0,0.0,30,104,1610612744,Golden State Warriors,1,1.0,False,1,1.0,-30,74,1610612762,Utah Jazz,0,0.0
56,2016-12-20,21600428,False,1,0.0,-5,121,1610612757,Portland Trail Blazers,0,1.0,True,0,1.0,5,126,1610612758,Sacramento Kings,1,0.0
57,2016-12-21,21600429,True,0,1.0,11,113,1610612739,Cleveland Cavaliers,1,1.0,False,1,1.0,-11,102,1610612749,Milwaukee Bucks,0,1.0
57,2016-12-21,21600430,True,1,0.0,-8,84,1610612737,Atlanta Hawks,0,0.0,False,0,0.0,8,92,1610612750,Minnesota Timberwolves,1,0.0
57,2016-12-21,21600431,False,0,0.0,12,98,1610612763,Memphis Grizzlies,1,0.0,True,1,0.0,-12,86,1610612765,Detroit Pistons,0,0.0
57,2016-12-21,21600432,True,1,0.0,-10,97,1610612741,Chicago Bulls,0,1.0,False,0,1.0,10,107,1610612764,Washington Wizards,1,0.0
57,2016-12-21,21600433,True,1,1.0,-11,110,1610612740,New Orleans Pelicans,0,0.0,False,0,0.0,11,121,1610612760,Oklahoma City Thunder,1,1.0
57,2016-12-21,21600434,False,0,1.0,1,94,1610612758,Sacramento Kings,1,0.0,True,1,0.0,-1,93,1610612762,Utah Jazz,0,1.0
57,2016-12-21,21600435,False,0,0.0,14,125,1610612745,Houston Rockets,1,0.0,True,1,0.0,-14,111,1610612756,Phoenix Suns,0,0.0
57,2016-12-21,21600436,False,0,1.0,1,96,1610612742,Dallas Mavericks,1,0.0,True,1,0.0,-1,95,1610612757,Portland Trail Blazers,0,1.0
58,2016-12-22,21600437,False,0,0.0,16,117,1610612744,Golden State Warriors,1,0.0,True,1,0.0,-16,101,1610612751,Brooklyn Nets,0,0.0
58,2016-12-22,21600438,True,0,0.0,11,106,1610612752,New York Knicks,1,0.0,False,1,0.0,-11,95,1610612753,Orlando Magic,0,0.0
58,2016-12-22,21600439,False,1,0.0,-8,107,1610612747,Los Angeles Lakers,0,0.0,True,0,0.0,8,115,1610612748,Miami Heat,1,0.0
58,2016-12-22,21600440,False,0,0.0,7,109,1610612738,Boston Celtics,1,1.0,True,1,1.0,-7,102,1610612754,Indiana Pacers,0,0.0
58,2016-12-22,21600441,True,0,0.0,5,106,1610612746,LA Clippers,1,1.0,False,1,1.0,-5,101,1610612759,San Antonio Spurs,0,0.0
59,2016-12-23,21600442,False,1,0.0,-12,91,1610612741,Chicago Bulls,0,0.0,True,0,0.0,12,103,1610612766,Charlotte Hornets,1,0.0
59,2016-12-23,21600443,False,1,0.0,-19,90,1610612747,Los Angeles Lakers,0,0.0,True,0,0.0,19,109,1610612753,Orlando Magic,1,0.0
59,2016-12-23,21600444,True,0,0.0,20,119,1610612739,Cleveland Cavaliers,1,0.0,False,1,0.0,-20,99,1610612751,Brooklyn Nets,0,0.0
59,2016-12-23,21600445,True,1,1.0,-5,112,1610612738,Boston Celtics,0,0.0,False,0,0.0,5,117,1610612760,Oklahoma City Thunder,1,1.0
59,2016-12-23,21600446,False,0,0.0,6,119,1610612744,Golden State Warriors,1,0.0,True,1,0.0,-6,113,1610612765,Detroit Pistons,0,0.0
59,2016-12-23,21600447,True,0,1.0,27,123,1610612749,Milwaukee Bucks,1,0.0,False,1,0.0,-27,96,1610612764,Washington Wizards,0,1.0
59,2016-12-23,21600448,False,1,0.0,-6,109,1610612745,Houston Rockets,0,0.0,True,0,0.0,6,115,1610612763,Memphis Grizzlies,1,0.0
59,2016-12-23,21600449,True,0,0.0,4,91,1610612740,New Orleans Pelicans,1,0.0,False,1,0.0,-4,87,1610612748,Miami Heat,0,0.0
59,2016-12-23,21600450,True,1,1.0,-4,105,1610612750,Minnesota Timberwolves,0,0.0,False,0,0.0,4,109,1610612758,Sacramento Kings,1,1.0
59,2016-12-23,21600451,False,0,0.0,1,109,1610612737,Atlanta Hawks,1,0.0,True,1,0.0,-1,108,1610612743,Denver Nuggets,0,0.0
59,2016-12-23,21600452,False,0,0.0,6,104,1610612761,Toronto Raptors,1,0.0,True,1,0.0,-6,98,1610612762,Utah Jazz,0,0.0
59,2016-12-23,21600453,False,1,0.0,-7,116,1610612755,Philadelphia 76ers,0,1.0,True,0,1.0,7,123,1610612756,Phoenix Suns,1,0.0
59,2016-12-23,21600454,True,1,0.0,-20,90,1610612757,Portland Trail Blazers,0,0.0,False,0,0.0,20,110,1610612759,San Antonio Spurs,1,0.0
59,2016-12-23,21600455,False,0,1.0,2,90,1610612742,Dallas Mavericks,1,0.0,True,1,0.0,-2,88,1610612746,LA Clippers,0,1.0
61,2016-12-25,21600456,False,0,0.0,5,119,1610612738,Boston Celtics,1,1.0,True,1,1.0,-5,114,1610612752,New York Knicks,0,0.0
61,2016-12-25,21600457,True,0,0.0,1,109,1610612739,Cleveland Cavaliers,1,0.0,False,1,0.0,-1,108,1610612744,Golden State Warriors,0,0.0
61,2016-12-25,21600458,False,1,0.0,-19,100,1610612741,Chicago Bulls,0,1.0,True,0,1.0,19,119,1610612759,San Antonio Spurs,1,0.0
61,2016-12-25,21600459,False,1,1.0,-12,100,1610612750,Minnesota Timberwolves,0,0.0,True,0,0.0,12,112,1610612760,Oklahoma City Thunder,1,1.0
61,2016-12-25,21600460,False,1,0.0,-9,102,1610612746,LA Clippers,0,0.0,True,0,0.0,9,111,1610612747,Los Angeles Lakers,1,0.0
62,2016-12-26,21600461,False,1,1.0,-5,102,1610612749,Milwaukee Bucks,0,1.0,True,0,1.0,5,107,1610612764,Washington Wizards,1,1.0
62,2016-12-26,21600462,True,0,1.0,10,112,1610612753,Orlando Magic,1,0.0,False,1,0.0,-10,102,1610612763,Memphis Grizzlies,0,1.0
62,2016-12-26,21600463,True,0,1.0,2,120,1610612751,Brooklyn Nets,1,0.0,False,1,0.0,-2,118,1610612766,Charlotte Hornets,0,1.0
62,2016-12-26,21600464,False,1,0.0,-16,90,1610612739,Cleveland Cavaliers,0,1.0,True,0,1.0,16,106,1610612765,Detroit Pistons,1,0.0
62,2016-12-26,21600465,True,0,1.0,5,90,1610612741,Chicago Bulls,1,1.0,False,1,1.0,-5,85,1610612754,Indiana Pacers,0,1.0
62,2016-12-26,21600466,True,0,1.0,7,111,1610612740,New Orleans Pelicans,1,0.0,False,1,0.0,-7,104,1610612742,Dallas Mavericks,0,1.0
62,2016-12-26,21600467,True,0,0.0,16,131,1610612745,Houston Rockets,1,1.0,False,1,1.0,-16,115,1610612756,Phoenix Suns,0,0.0
62,2016-12-26,21600468,False,1,1.0,-14,90,1610612737,Atlanta Hawks,0,0.0,True,0,0.0,14,104,1610612750,Minnesota Timberwolves,1,1.0
62,2016-12-26,21600469,True,1,0.0,-4,91,1610612757,Portland Trail Blazers,0,0.0,False,0,0.0,4,95,1610612761,Toronto Raptors,1,0.0
62,2016-12-26,21600470,False,0,1.0,4,106,1610612743,Denver Nuggets,1,0.0,True,1,0.0,-4,102,1610612746,LA Clippers,0,1.0
62,2016-12-26,21600471,False,1,0.0,-2,100,1610612755,Philadelphia 76ers,0,0.0,True,0,0.0,2,102,1610612758,Sacramento Kings,1,0.0
63,2016-12-27,21600472,True,0,0.0,10,113,1610612738,Boston Celtics,1,1.0,False,1,1.0,-10,103,1610612763,Memphis Grizzlies,0,0.0
63,2016-12-27,21600473,True,1,1.0,-12,94,1610612748,Miami Heat,0,0.0,False,0,0.0,12,106,1610612760,Oklahoma City Thunder,1,1.0
63,2016-12-27,21600474,True,1,3.0,-16,107,1610612742,Dallas Mavericks,0,0.0,False,0,0.0,16,123,1610612745,Houston Rockets,1,3.0
63,2016-12-27,21600475,True,1,2.0,-2,100,1610612747,Los Angeles Lakers,0,0.0,False,0,0.0,2,102,1610612762,Utah Jazz,1,2.0
64,2016-12-28,21600476,False,1,0.0,-6,105,1610612754,Indiana Pacers,0,1.0,True,0,1.0,6,111,1610612764,Washington Wizards,1,0.0
64,2016-12-28,21600477,True,1,1.0,-19,101,1610612753,Orlando Magic,0,0.0,False,0,0.0,19,120,1610612766,Charlotte Hornets,1,1.0
64,2016-12-28,21600478,True,0,1.0,4,102,1610612737,Atlanta Hawks,1,0.0,False,1,0.0,-4,98,1610612752,New York Knicks,0,1.0
64,2016-12-28,21600479,False,0,1.0,25,119,1610612749,Milwaukee Bucks,1,0.0,True,1,0.0,-25,94,1610612765,Detroit Pistons,0,1.0
64,2016-12-28,21600480,True,0,0.0,2,101,1610612741,Chicago Bulls,1,1.0,False,1,1.0,-2,99,1610612751,Brooklyn Nets,0,0.0
64,2016-12-28,21600481,True,0,2.0,4,102,1610612740,New Orleans Pelicans,1,0.0,False,1,0.0,-4,98,1610612746,LA Clippers,0,2.0
64,2016-12-28,21600482,False,1,1.0,-21,98,1610612756,Phoenix Suns,0,0.0,True,0,0.0,21,119,1610612759,San Antonio Spurs,1,1.0
64,2016-12-28,21600483,True,0,0.0,2,105,1610612743,Denver Nuggets,1,1.0,False,1,1.0,-2,103,1610612750,Minnesota Timberwolves,0,0.0
64,2016-12-28,21600484,True,0,1.0,13,102,1610612757,Portland Trail Blazers,1,1.0,False,1,1.0,-13,89,1610612758,Sacramento Kings,0,1.0
64,2016-12-28,21600485,True,0,0.0,10,121,1610612744,Golden State Warriors,1,1.0,False,1,1.0,-10,111,1610612761,Toronto Raptors,0,0.0
65,2016-12-29,21600486,False,1,1.0,-9,82,1610612748,Miami Heat,0,0.0,True,0,0.0,9,91,1610612766,Charlotte Hornets,1,1.0
65,2016-12-29,21600487,False,1,0.0,-34,80,1610612760,Oklahoma City Thunder,0,0.0,True,0,0.0,34,114,1610612763,Memphis Grizzlies,1,0.0
65,2016-12-29,21600488,False,1,1.0,-6,118,1610612738,Boston Celtics,0,0.0,True,0,0.0,6,124,1610612739,Cleveland Cavaliers,1,1.0
65,2016-12-29,21600489,False,1,1.0,-17,83,1610612755,Philadelphia 76ers,0,0.0,True,0,0.0,17,100,1610612762,Utah Jazz,1,1.0
65,2016-12-29,21600490,True,0,0.0,8,99,1610612756,Phoenix Suns,1,0.0,False,1,0.0,-8,91,1610612761,Toronto Raptors,0,0.0
65,2016-12-29,21600491,False,0,0.0,12,101,1610612742,Dallas Mavericks,1,1.0,True,1,1.0,-12,89,1610612747,Los Angeles Lakers,0,0.0
66,2016-12-30,21600492,False,1,1.0,-10,101,1610612741,Chicago Bulls,0,2.0,True,0,2.0,10,111,1610612754,Indiana Pacers,1,1.0
66,2016-12-30,21600493,False,1,1.0,-23,95,1610612751,Brooklyn Nets,0,0.0,True,0,0.0,23,118,1610612764,Washington Wizards,1,1.0
66,2016-12-30,21600494,True,0,0.0,3,117,1610612738,Boston Celtics,1,2.0,False,1,2.0,-3,114,1610612748,Miami Heat,0,0.0
66,2016-12-30,21600495,True,0,0.0,12,104,1610612740,New Orleans Pelicans,1,0.0,False,1,0.0,-12,92,1610612752,New York Knicks,0,0.0
66,2016-12-30,21600496,True,0,0.0,24,140,1610612745,Houston Rockets,1,0.0,False,1,0.0,-24,116,1610612746,LA Clippers,0,0.0
66,2016-12-30,21600497,False,1,0.0,-17,99,1610612749,Milwaukee Bucks,0,0.0,True,0,0.0,17,116,1610612750,Minnesota Timberwolves,1,0.0
66,2016-12-30,21600498,True,0,1.0,7,105,1610612737,Atlanta Hawks,1,0.0,False,1,0.0,-7,98,1610612765,Detroit Pistons,0,1.0
66,2016-12-30,21600499,False,1,1.0,-16,94,1610612757,Portland Trail Blazers,0,0.0,True,0,0.0,16,110,1610612759,San Antonio Spurs,1,1.0
66,2016-12-30,21600500,True,1,0.0,-2,122,1610612743,Denver Nuggets,0,1.0,False,0,1.0,2,124,1610612755,Philadelphia 76ers,1,0.0
66,2016-12-30,21600501,False,1,1.0,-9,99,1610612742,Dallas Mavericks,0,0.0,True,0,0.0,9,108,1610612744,Golden State Warriors,1,1.0
67,2016-12-31,21600502,True,1,0.0,-14,98,1610612758,Sacramento Kings,0,1.0,False,0,1.0,14,112,1610612763,Memphis Grizzlies,1,0.0
67,2016-12-31,21600503,True,1,2.0,-20,96,1610612741,Chicago Bulls,0,0.0,False,0,0.0,20,116,1610612749,Milwaukee Bucks,1,2.0
67,2016-12-31,21600504,True,0,0.0,7,129,1610612745,Houston Rockets,1,1.0,False,1,1.0,-7,122,1610612752,New York Knicks,0,0.0
67,2016-12-31,21600505,False,0,0.0,12,121,1610612739,Cleveland Cavaliers,1,2.0,True,1,2.0,-12,109,1610612766,Charlotte Hornets,0,0.0
67,2016-12-31,21600506,False,1,1.0,-5,86,1610612756,Phoenix Suns,0,0.0,True,0,0.0,5,91,1610612762,Utah Jazz,1,1.0
67,2016-12-31,21600507,False,1,1.0,-26,88,1610612746,LA Clippers,0,1.0,True,0,1.0,26,114,1610612760,Oklahoma City Thunder,1,1.0
68,2017-01-01,21600508,True,0,0.0,2,114,1610612737,Atlanta Hawks,1,0.0,False,1,0.0,-2,112,1610612759,San Antonio Spurs,0,0.0
68,2017-01-01,21600509,True,1,1.0,-9,98,1610612748,Miami Heat,0,0.0,False,0,0.0,9,107,1610612765,Detroit Pistons,1,1.0
68,2017-01-01,21600510,False,1,1.0,-13,104,1610612753,Orlando Magic,0,0.0,True,0,0.0,13,117,1610612754,Indiana Pacers,1,1.0
68,2017-01-01,21600511,True,1,0.0,-6,89,1610612750,Minnesota Timberwolves,0,0.0,False,0,0.0,6,95,1610612757,Portland Trail Blazers,1,0.0
68,2017-01-01,21600512,True,1,1.0,-9,114,1610612747,Los Angeles Lakers,0,0.0,False,0,0.0,9,123,1610612761,Toronto Raptors,1,1.0
69,2017-01-02,21600513,True,0,0.0,4,98,1610612749,Milwaukee Bucks,1,0.0,False,1,0.0,-4,94,1610612760,Oklahoma City Thunder,0,0.0
69,2017-01-02,21600514,True,0,0.0,8,90,1610612739,Cleveland Cavaliers,1,0.0,False,1,0.0,-8,82,1610612740,New Orleans Pelicans,0,0.0
